provider_id,hospital_name,street,city,state,zip_code,lat,lng,type,ownership,emergency_services,observed,days,sir,footnotes
030068,MT GRAHAM REGIONAL MEDICAL CENTER,1600  SOUTH 20TH AVENUE,SAFFORD,AZ,85546,32.82177302400004,-109.73300058699999,Acute Care Hospitals,Government - Hospital District or Authority,true,0,167,NA,13
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,34.479547085000036,-114.33848318099996,Acute Care Hospitals,Proprietary,true,0,1040,0.000,
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,35.74207799100003,-109.07080592099999,Acute Care Hospitals,Government - Federal,true,0,5,NA,13
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,36.12422991500006,-111.22062774299997,Acute Care Hospitals,Voluntary non-profit - Other,false,0,152,NA,13
030074,SELLS INDIAN HEALTH SERVICE HOSPITAL,PO BOX 548,SELLS,AZ,85634,31.914562646000036,-111.86751650599996,Acute Care Hospitals,Government - Federal,false,NA,NA,NA,5
030077,SAN CARLOS INDIAN HOSPITAL,223 CIBECUE CIRCLE ROAD,SAN CARLOS,AZ,85550,33.324273610000034,-109.89276799199996,Acute Care Hospitals,Government - Federal,false,NA,NA,NA,12
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,33.496591016000025,-112.04764306299995,Acute Care Hospitals,Government - Federal,false,NA,NA,NA,12
030083,PARADISE VALLEY HOSPITAL,3929 EAST BELL ROAD,PHOENIX,AZ,85032,33.64057323800006,-111.99805000599997,Acute Care Hospitals,Proprietary,true,0,1538,0.000,
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,36.105529011000044,-109.58117895699996,Acute Care Hospitals,Government - Federal,false,1,138,NA,"3,13"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,32.31963078100006,-111.01204821799996,Acute Care Hospitals,Proprietary,true,4,4460,0.614,
030087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,33.58243461300003,-111.88597995599997,Acute Care Hospitals,Proprietary,true,8,4816,1.024,
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,33.41045795000008,-111.68797096999998,Acute Care Hospitals,Voluntary non-profit - Private,false,3,3653,0.547,
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,33.610723377000056,-112.17962081299999,Acute Care Hospitals,Government - Hospital District or Authority,true,9,9790,0.518,
030092,JOHN C LINCOLN DEER VALLEY HOSPITAL,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,33.66557084000004,-112.117207469,Acute Care Hospitals,Voluntary non-profit - Private,true,1,3416,0.195,
030093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,33.65832529100004,-112.37201500299994,Acute Care Hospitals,Voluntary non-profit - Private,true,0,1643,0.000,
030094,ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,33.65416094500006,-112.20358712199999,Acute Care Hospitals,Proprietary,true,2,2710,0.486,
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,35.10982819100008,-114.55480779499999,Acute Care Hospitals,Proprietary,true,0,2904,0.000,
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,33.66284454100003,-111.95445227099998,Acute Care Hospitals,Voluntary non-profit - Private,true,1,5048,0.094,
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,33.41046245600006,-111.68641534899996,Acute Care Hospitals,Voluntary non-profit - Private,false,3,2742,0.781,
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,33.379257616000075,-111.73466027599994,Acute Care Hospitals,Proprietary,false,NA,NA,NA,12
030108,"SURGICAL HOSPITAL OF PHOENIX, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,33.53215043300003,-112.09959714599995,Acute Care Hospitals,Proprietary,false,NA,NA,NA,12
030110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,33.464232638000055,-112.35252069899997,Acute Care Hospitals,Proprietary,true,3,2458,0.814,
030111,"UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE",2800 EAST AJO WAY,TUCSON,AZ,85713,32.17784658700003,-110.93074518099996,Acute Care Hospitals,Voluntary non-profit - Private,false,2,1962,0.485,
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,2905 WEST WARNER ROAD,CHANDLER,AZ,85224,33.334802583000055,-111.89087051299998,Acute Care Hospitals,Proprietary,false,NA,NA,NA,12
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,33.821311825000066,-109.98086732299998,Acute Care Hospitals,Government - Federal,false,NA,NA,NA,12
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,32.42733801900005,-110.94721047299998,Acute Care Hospitals,Proprietary,true,2,1175,1.134,
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,33.479662844000075,-112.25639850299996,Acute Care Hospitals,Voluntary non-profit - Private,true,1,1550,0.413,
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,35.002180872000054,-114.59796535899994,Acute Care Hospitals,Proprietary,true,0,355,NA,13
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,34.588348076000045,-112.33220827599996,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296,33.285886563000076,-111.75528291999996,Acute Care Hospitals,Voluntary non-profit - Church,true,0,1843,0.000,
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,33.31369047600003,-111.68681292599996,Acute Care Hospitals,Proprietary,true,0,11,NA,13
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,33.391080027000044,-111.61530807799994,Acute Care Hospitals,Proprietary,true,4,3882,0.687,
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,33.384175232000075,-111.71967824399997,Acute Care Hospitals,Voluntary non-profit - Other,true,2,3167,0.421,
030123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,33.669828521000056,-111.92258015599998,Acute Care Hospitals,Proprietary,true,2,785,1.698,
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140,33.21469151400004,-111.56347948299998,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
030131,OASIS HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,33.45605160400004,-111.99526083899997,Acute Care Hospitals,Voluntary non-profit - Private,false,NA,NA,NA,12
030132,"FLORENCE HOSPITAL AT ANTHEM, LLC",4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,33.073234281000055,-111.48679916399999,Acute Care Hospitals,Proprietary,true,0,28,NA,13
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,33.393377677000046,-111.56717035299994,Acute Care Hospitals,Voluntary non-profit - Other,true,0,88,NA,13
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,33.97807773400007,-112.73881050299997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO STREET,BENSON,AZ,85602,31.96411924100005,-110.30718042099994,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
031302,NORTHERN COCHISE COMMUNITY HOSPITAL,901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,32.264268249000054,-109.83810120099997,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,5
031303,"DOUGLAS COMMUNITY HOSPITAL, INC",2174 WEST OAK AVENUE,DOUGLAS,AZ,85607,31.36417828900005,-109.59450075899997,Critical Access Hospitals,Voluntary non-profit - Private,false,NA,NA,NA,5
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,36.91701744200003,-111.46311930499996,Critical Access Hospitals,Government - Hospital District or Authority,true,NA,NA,NA,12
031305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,35.80741818400003,-110.41753603099994,Critical Access Hospitals,Tribal,false,NA,NA,NA,5
031309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191 PO BOX 457,GANADO,AZ,86505,35.657215689000054,-109.08917660499998,Critical Access Hospitals,Voluntary non-profit - Private,false,NA,NA,NA,5
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,35.03553060200005,-110.69177622099994,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
031312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,31.41718786200005,-109.88304710499995,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
031313,CARONDELET HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,31.341063516000077,-110.95918152899998,Critical Access Hospitals,Proprietary,true,NA,NA,NA,12
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,33.40719324100007,-110.82634669699996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,34.13230489700004,-109.28639711199997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,34.135766251000064,-114.28424993299996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
033302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,33.48023363800007,-112.04170334399998,Childrens,Voluntary non-profit - Private,true,NA,NA,NA,5
040001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,36.18995440300006,-94.50968759599994,Acute Care Hospitals,Proprietary,true,0,122,NA,13
040002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,35.46439977400007,-93.44588866599997,Acute Care Hospitals,Voluntary non-profit - Private,true,0,123,NA,13
040004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,3215 N NORTH HILLS BLVD,FAYETTEVILLE,AR,72703,36.11084882000006,-94.15791478999995,Acute Care Hospitals,Government - Local,true,7,4363,1.066,
040007,ST VINCENT INFIRMARY MEDICAL CENTER,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,34.75190411400007,-92.33741151599997,Acute Care Hospitals,Voluntary non-profit - Private,true,19,15958,0.598,
040010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 RIFE MEDICAL LANE,ROGERS,AR,72758,36.311559154000065,-94.18375431699997,Acute Care Hospitals,Voluntary non-profit - Church,true,0,2080,0.000,
040011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,35.054949898000075,-93.38851771599997,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
040014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,35.25044602300005,-91.69461538899998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,896,0.000,
040015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,34.58906940500003,-94.22244717999996,Acute Care Hospitals,Government - Local,true,0,37,NA,13
040016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,34.751541606000046,-92.32077779799994,Acute Care Hospitals,Government - State,true,8,14676,0.271,
040017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,36.23580825100004,-93.10718851199994,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
040018,SUMMIT MEDICAL CENTER,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,35.43652079900005,-94.33810810799997,Acute Care Hospitals,Proprietary,true,0,71,NA,13
040019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,35.03948829600006,-90.77183719699997,Acute Care Hospitals,Proprietary,true,0,24,NA,13
040020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,35.83743874800007,-90.70278663899995,Acute Care Hospitals,Voluntary non-profit - Private,true,5,3940,0.874,
040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,36.18136270600007,-94.13665058099997,Acute Care Hospitals,Proprietary,true,11,4819,1.049,
040026,ST JOSEPHS MERCY HEALTH CENTER INC,300 WERNER STREET,HOT SPRINGS,AR,71903,34.46605822200007,-93.06620982399994,Acute Care Hospitals,Voluntary non-profit - Church,true,2,3778,0.353,
040027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,36.342963317000056,-92.39518057199996,Acute Care Hospitals,Voluntary non-profit - Private,true,0,1214,0.000,
040029,CONWAY REGIONAL MEDICAL CENTER,2302 COLLEGE AVENUE,CONWAY,AR,72034,35.084896678000064,-92.45915631999998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,2324,0.000,
040036,BAPTIST HEALTH MEDICAL CENTER NORTH LITTLE ROCK,3333 SPRINGHILL DRIVE,NORTH LITTLE ROCK,AR,72117,34.78341792800006,-92.21825285899996,Acute Care Hospitals,Voluntary non-profit - Private,true,10,3646,1.878,
040039,ARKANSAS METHODIST MEDICAL CENTER,900 WEST KINGSHIGHWAY,PARAGOULD,AR,72450,36.052552579000064,-90.49840947599995,Acute Care Hospitals,Voluntary non-profit - Private,true,0,314,NA,13
040041,ST MARYS REGIONAL MEDICAL CENTER,1808 WEST MAIN STREET,RUSSELLVILLE,AR,72801,35.28286750400002,-93.14977190699994,Acute Care Hospitals,Proprietary,true,0,707,0.000,
040042,CRITTENDEN MEMORIAL HOSPITAL,200 TYLER,WEST MEMPHIS,AR,72301,35.144032622000054,-90.19450346099995,Acute Care Hospitals,Voluntary non-profit - Private,true,0,652,NA,"3,13"
040047,FIVE RIVERS MEDICAL CENTER,2801 MEDICAL CENTER DRIVE,POCAHONTAS,AR,72455,36.289971028000025,-90.99769664299998,Acute Care Hospitals,Government - Local,true,NA,NA,NA,12
040050,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,33.573290384000074,-92.83545442899998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,48,NA,13
040051,DREW MEMORIAL HOSPITAL,778 SCOGIN DRIVE,MONTICELLO,AR,71655,33.611110824000036,-91.81497827999999,Acute Care Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,12
040055,SPARKS REGIONAL MEDICAL CENTER,1001 TOWSON AVENUE,FORT SMITH,AR,72902,35.374392476000025,-94.42129676999997,Acute Care Hospitals,Proprietary,true,3,3282,0.609,
040062,ST EDWARD MERCY MEDICAL CENTER,7301 ROGERS AVE,FORT SMITH,AR,72917,35.35368560400008,-94.35299525699998,Acute Care Hospitals,Voluntary non-profit - Private,true,6,5340,0.752,
040067,MAGNOLIA HOSPITAL,101 HOSPITAL DRIVE,MAGNOLIA,AR,71754,33.275103165000075,-93.23997117899995,Acute Care Hospitals,Government - Local,true,0,56,NA,13
040069,GREAT RIVER MEDICAL CENTER,1520 N DIVISION STREET,BLYTHEVILLE,AR,72315,35.94156277700006,-89.91889327999996,Acute Care Hospitals,Government - Local,true,0,2,NA,13
040071,JEFFERSON REGIONAL MEDICAL CENTER,1600 WEST 40TH AVENUE,PINE BLUFF,AR,71603,34.189114645000075,-92.01825713899996,Acute Care Hospitals,Voluntary non-profit - Private,true,1,2437,0.179,
040072,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,1703 NORTH BUERKLE ROAD,STUTTGART,AR,72160,34.51770167800004,-91.55757424499996,Acute Care Hospitals,Proprietary,true,0,11,NA,13
040074,NORTH METRO MEDICAL CENTER,1400 BRADEN STREET,JACKSONVILLE,AR,72076,34.87241780800008,-92.12487023699998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,170,NA,13
040076,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,1001 SCHNEIDER DRIVE,MALVERN,AR,72104,34.360050337000075,-92.78573654899998,Acute Care Hospitals,Voluntary non-profit - Private,true,0,75,NA,13
040078,NATIONAL PARK MEDICAL CENTER,1910 MALVERN AVENUE,HOT SPRINGS,AR,71901,34.48563367500003,-93.03320592599994,Acute Care Hospitals,Proprietary,true,9,2785,2.154,
040080,HARRIS HOSPITAL,1205 MCLAIN STREET,NEWPORT,AR,72112,35.608097894000025,-91.26476906499994,Acute Care Hospitals,Proprietary,true,0,23,NA,13
040084,SALINE MEMORIAL HOSPITAL,#1 MEDICAL PARK DRIVE,BENTON,AR,72015,34.57444970600005,-92.58438253799994,Acute Care Hospitals,Voluntary non-profit - Private,true,0,1063,0.000,
040085,HELENA REGIONAL MEDICAL CENTER,1801 MARTIN LUTHER KING DRIVE,HELENA,AR,72342,34.50843221400004,-90.62733774399999,Acute Care Hospitals,Proprietary,true,0,65,NA,13
040088,MEDICAL CENTER SOUTH ARKANSAS,700 WEST GROVE STREET,EL DORADO,AR,71731,33.21840734400007,-92.67236526799996,Acute Care Hospitals,Proprietary,true,1,793,0.651,
040114,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,"9601 INTERSTATE 630, EXIT 7",LITTLE ROCK,AR,72205,34.75236394800004,-92.34499836399999,Acute Care Hospitals,Voluntary non-profit - Private,true,17,18320,0.418,
040118,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,JONESBORO,AR,72401,35.86424885400004,-90.63899683699998,Acute Care Hospitals,Voluntary non-profit - Private,true,1,1766,0.377,
040119,WHITE RIVER MEDICAL CENTER,1710 HARRISON STREET,BATESVILLE,AR,72503,35.76958198400007,-91.63575812599998,Acute Care Hospitals,Voluntary non-profit - Private,true,2,1931,0.651,
040132,LEO N LEVI NATIONAL ARTHRITIS HOSPITAL,300 PROSPECT AVE,HOT SPRINGS,AR,71901,34.50962648700005,-93.05747182899995,Acute Care Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
040134,ARKANSAS HEART HOSPITAL,1701 S SHACKLEFORD ROAD,LITTLE ROCK,AR,72211,34.73753861200004,-92.39446730899994,Acute Care Hospitals,Proprietary,true,7,8715,0.402,
040137,ST VINCENT MEDICAL CENTER/NORTH,2215 WILDWOOD AVENUE,SHERWOOD,AR,72120,34.814353175000065,-92.20719155499995,Acute Care Hospitals,Voluntary non-profit - Private,true,0,141,NA,13
040147,ARKANSAS SURGICAL HOSPITAL,5201 NORTH SHORE DRIVE,NO LITTLE ROCK,AR,72118,34.80163428800006,-92.34824928599994,Acute Care Hospitals,Physician,true,NA,NA,NA,12
040152,PHYSICIANS' SPECIALTY HOSPITAL,3873 NORTH PARKVIEW DRIVE,FAYETTEVILLE,AR,72703,36.121280427000045,-94.13377448599994,Acute Care Hospitals,Physician,true,NA,NA,NA,12
040153,WADLEY REGIONAL MEDICAL CENTER AT HOPE,2001 SOUTH MAIN,HOPE,AR,71801,33.64899251600008,-93.58704804599995,Acute Care Hospitals,Proprietary,true,0,39,NA,13
041300,NORTH LOGAN MERCY HOSPITAL,500 EAST ACADEMY,PARIS,AR,72855,35.289969943000074,-93.72557884099996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
041302,RIVER VALLEY MEDICAL CENTER,200 NORTH THIRD STREET,DARDANELLE,AR,72834,35.22024559600004,-93.15653234399997,Critical Access Hospitals,Proprietary,true,NA,NA,NA,5
041303,MERCY HOSPITAL TURNER MEMORIAL,801 WEST RIVER STREET,OZARK,AR,72949,35.486009136000064,-93.83323212699997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
041304,"EUREKA SPRINGS HOSPITAL, LLC",24 NORRIS STREET,EUREKA SPRINGS,AR,72632,36.40039961400004,-93.74462139799994,Critical Access Hospitals,Proprietary,true,NA,NA,NA,5
041305,ST EDWARD HEALTH FACILITIES OF SCOTT COUNTY,1341 WEST SIXTH STREET,WALDRON,AR,72958,34.89675668700005,-94.10568927599996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
041306,COMMUNITY MEDICAL CENTER IZARD COUNTY,103 GRASSE STREET,CALICO ROCK,AR,72519,36.127363338000066,-92.12866496999999,Critical Access Hospitals,Voluntary non-profit - Private,false,NA,NA,NA,5
041307,CROSSRIDGE COMMUNITY HOSPITAL,310 SOUTH FALLS BOULEVARD,WYNNE,AR,72396,35.221052695000026,-90.78737228699998,Critical Access Hospitals,Voluntary non-profit - Church,true,NA,NA,NA,5
041308,MCGEHEE HOSPITAL,900 SOUTH THIRD STREET,MCGEHEE,AR,71654,33.63500656400004,-91.40209455499996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
041309,LAWRENCE MEMORIAL HOSPITAL,1309 WEST MAIN,WALNUT RIDGE,AR,72476,36.07472110500004,-90.96811734299996,Critical Access Hospitals,Government - Local,true,NA,NA,NA,12
041310,STONE COUNTY MEDICAL CENTER,HIGHWAY 14 EAST,MOUNTAIN VIEW,AR,72560,35.86171393200004,-92.09506903799996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
041311,HOWARD MEMORIAL HOSPITAL,130 MEDICAL CIRCLE,NASHVILLE,AR,71852,33.95005630600008,-93.87839403599997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
041312,BAPTIST HEALTH MEDICAL CENTER HEBER SPINGS,1800 BYPASS ROAD,HEBER SPRINGS,AR,72543,35.50438665400003,-92.00074539999997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
041313,OZARK HEALTH,2500 HIGHWAY 65 SOUTH,CLINTON,AR,72031,35.559681316000024,-92.45001190199997,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
041314,"DEWITT HOSPITAL & NURSING HOME, INC",1641 WHITEHEAD DRIVE,DE WITT,AR,72042,34.27913497800006,-91.33756226399998,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,12
041316,SOUTH MISSISSISSPI COUNTY REGIONAL MEDICAL CENTER,611 WEST LEE AVENUE,OSCEOLA,AR,72370,35.70021360700008,-89.97566069899995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
041317,DALLAS COUNTY MEDICAL CENTER,201 CLIFTON STREET,FORDYCE,AR,71742,33.808911831000046,-92.42538417199995,Critical Access Hospitals,Government - Local,true,NA,NA,NA,5
041318,MERCY HOSPITAL BOONEVILLE,880 WEST MAIN,BOONEVILLE,AR,72927,35.140987858000074,-93.93489687799996,Critical Access Hospitals,Voluntary non-profit - Private,true,NA,NA,NA,5
041319,"DE QUEEN MEDICAL CENTER, INC",1306 WEST COLLIN RAYE DRIVE,DE QUEEN,AR,71832,34.045594943000026,-94.36377166499994,Critical Access Hospitals,Voluntary non-profit - Other,true,NA,NA,NA,12
