Provider ID,Hospital Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership,Emergency Services,Location
021311,PEACEHEALTH KETCHIKAN MEDICAL CENTER,3100 TONGASS AVENUE,KETCHIKAN,AK,99901,KETCHIKAN GATEWAY,9072255171,Critical Access Hospitals,Voluntary non-profit - Church,true,"3100 TONGASS AVENUE
KETCHIKAN, AK 99901
(55.35288696600003, -131.68635191899995)"
030001,MARYVALE HOSPITAL,5102 WEST CAMPBELL AVENUE,PHOENIX,AZ,85031,MARICOPA,6238485957,Acute Care Hospitals,Proprietary,true,"5102 WEST CAMPBELL AVENUE
PHOENIX, AZ 85031
"
030002,BANNER GOOD SAMARITAN MEDICAL CENTER,1111 EAST MCDOWELL ROAD,PHOENIX,AZ,85006,MARICOPA,6022392000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1111 EAST MCDOWELL ROAD
PHOENIX, AZ 85006
(33.465718981000066, -112.05831350599999)"
030006,TUCSON MEDICAL CENTER,5301 EAST GRANT ROAD,TUCSON,AZ,85712,PIMA,5203275461,Acute Care Hospitals,Voluntary non-profit - Private,true,"5301 EAST GRANT ROAD
TUCSON, AZ 85712
(32.25077902700008, -110.87971206099996)"
030007,VERDE VALLEY MEDICAL CENTER,269 SOUTH CANDY LANE,COTTONWOOD,AZ,86326,YAVAPAI,9286396000,Acute Care Hospitals,Voluntary non-profit - Private,true,"269 SOUTH CANDY LANE
COTTONWOOD, AZ 86326
(34.735296310000024, -112.03155185499998)"
030010,CARONDELET ST  MARYS HOSPITAL,1601 WEST ST MARY'S ROAD,TUCSON,AZ,85745,PIMA,5208723000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1601 WEST ST MARY'S ROAD
TUCSON, AZ 85745
(32.22880538600003, -110.99906526799998)"
030011,CARONDELET ST JOSEPH'S HOSPITAL,350 NORTH WILMOT ROAD,TUCSON,AZ,85711,PIMA,5208733000,Acute Care Hospitals,Voluntary non-profit - Other,true,"350 NORTH WILMOT ROAD
TUCSON, AZ 85711
(32.226042660000076, -110.85782597899998)"
030012,YAVAPAI REGIONAL MEDICAL CENTER,1003 WILLOW CREEK ROAD,PRESCOTT,AZ,86301,YAVAPAI,9287715676,Acute Care Hospitals,Government - Local,true,"1003 WILLOW CREEK ROAD
PRESCOTT, AZ 86301
(34.56016830800007, -112.48212708199998)"
030013,YUMA REGIONAL MEDICAL CENTER,2400 SOUTH AVENUE A,YUMA,AZ,85364,YUMA,9283367275,Acute Care Hospitals,Voluntary non-profit - Private,true,"2400 SOUTH AVENUE A
YUMA, AZ 85364
"
030014,JOHN C LINCOLN NORTH MOUNTAIN HOSPITAL,250 EAST DUNLAP AVENUE,PHOENIX,AZ,85020,MARICOPA,6029432381,Acute Care Hospitals,Voluntary non-profit - Private,true,"250 EAST DUNLAP AVENUE
PHOENIX, AZ 85020
(33.56779857500004, -112.07020128399995)"
030016,BANNER CASA GRANDE MEDICAL CENTER,1800 EAST FLORENCE BOULEVARD,CASA GRANDE,AZ,85222,PINAL,5203816453,Acute Care Hospitals,Voluntary non-profit - Other,true,"1800 EAST FLORENCE BOULEVARD
CASA GRANDE, AZ 85222
(32.87964292200007, -111.70959654299998)"
030022,MARICOPA MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,6023445011,Acute Care Hospitals,Government - Local,true,"2601 EAST ROOSEVELT STREET
PHOENIX, AZ 85008
"
030023,FLAGSTAFF MEDICAL CENTER,1200 NORTH BEAVER STREET,FLAGSTAFF,AZ,86001,COCONINO,9287732009,Acute Care Hospitals,Voluntary non-profit - Private,true,"1200 NORTH BEAVER STREET
FLAGSTAFF, AZ 86001
(35.208646728000076, -111.64517176599998)"
030024,ST JOSEPH'S HOSPITAL AND MEDICAL CENTER,350 WEST THOMAS ROAD,PHOENIX,AZ,85013,MARICOPA,6024063000,Acute Care Hospitals,Voluntary non-profit - Church,true,"350 WEST THOMAS ROAD
PHOENIX, AZ 85013
(33.48034710300004, -112.07987857499995)"
030030,PHOENIX BAPTIST HOSPITAL,2000 WEST BETHANY HOME ROAD,PHOENIX,AZ,85015,MARICOPA,6022490212,Acute Care Hospitals,Proprietary,true,"2000 WEST BETHANY HOME ROAD
PHOENIX, AZ 85015
(33.524169474000075, -112.10224547099995)"
030033,PAYSON REGIONAL MEDICAL CENTER,807 SOUTH PONDEROSA DRIVE,PAYSON,AZ,85541,GILA,9284743222,Acute Care Hospitals,Voluntary non-profit - Other,true,"807 SOUTH PONDEROSA DRIVE
PAYSON, AZ 85541
(34.23111763600008, -111.32157071499995)"
030036,CHANDLER REGIONAL MEDICAL CENTER,1955 WEST FRYE ROAD,CHANDLER,AZ,85224,MARICOPA,4809634561,Acute Care Hospitals,Voluntary non-profit - Other,true,"1955 WEST FRYE ROAD
CHANDLER, AZ 85224
(33.298672999000075, -111.87516587299996)"
030037,ST LUKE'S MEDICAL CENTER,1800 EAST VAN BUREN STREET,PHOENIX,AZ,85006,MARICOPA,6022518156,Acute Care Hospitals,Proprietary,true,"1800 EAST VAN BUREN STREET
PHOENIX, AZ 85006
(33.451447244000065, -112.04325982599994)"
030038,SCOTTSDALE HEALTHCARE OSBORN MEDICAL CENTER,7400 EAST OSBORN ROAD,SCOTTSDALE,AZ,85251,MARICOPA,4808824000,Acute Care Hospitals,Proprietary,true,"7400 EAST OSBORN ROAD
SCOTTSDALE, AZ 85251
(33.487648157000024, -111.92203051799999)"
030043,SIERRA VISTA REGIONAL HEALTH CENTER,300 EL CAMINO REAL,SIERRA VISTA,AZ,85635,COCHISE,5204173001,Acute Care Hospitals,Voluntary non-profit - Other,true,"300 EL CAMINO REAL
SIERRA VISTA, AZ 85635
"
030055,KINGMAN REGIONAL MEDICAL CENTER,3269 STOCKTON HILL ROAD,KINGMAN,AZ,86409,MOHAVE,9287572101,Acute Care Hospitals,Government - Hospital District or Authority,true,"3269 STOCKTON HILL ROAD
KINGMAN, AZ 86409
(35.220057774000054, -114.03579356399996)"
030061,BANNER BOSWELL MEDICAL CENTER,10401 WEST THUNDERBIRD BOULEVARD,SUN CITY,AZ,85351,MARICOPA,6239777211,Acute Care Hospitals,Voluntary non-profit - Other,true,"10401 WEST THUNDERBIRD BOULEVARD
SUN CITY, AZ 85351
(33.60478336500006, -112.28299086199996)"
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,2200 SHOW LOW LAKE ROAD,SHOW LOW,AZ,85901,NAVAJO,9285374375,Acute Care Hospitals,Voluntary non-profit - Private,true,"2200 SHOW LOW LAKE ROAD
SHOW LOW, AZ 85901
(34.20201926300007, -110.01690832499997)"
030064,"UNIVERSITY OF ARIZONA MEDICAL CTR-UNIVERSITY, THE",1501 NORTH CAMPBELL AVENUE,TUCSON,AZ,85724,PIMA,5206940111,Acute Care Hospitals,Voluntary non-profit - Private,true,"1501 NORTH CAMPBELL AVENUE
TUCSON, AZ 85724
(32.24073190000007, -110.94412878899999)"
030065,BANNER DESERT MEDICAL CENTER,1400 SOUTH  DOBSON ROAD,MESA,AZ,85202,MARICOPA,4804123000,Acute Care Hospitals,Voluntary non-profit - Private,true,"1400 SOUTH DOBSON ROAD
MESA, AZ 85202
(33.39029071400006, -111.87467288799996)"
030068,MT GRAHAM REGIONAL MEDICAL CENTER,1600  SOUTH 20TH AVENUE,SAFFORD,AZ,85546,GRAHAM,9283484000,Acute Care Hospitals,Government - Hospital District or Authority,true,"1600 SOUTH 20TH AVENUE
SAFFORD, AZ 85546
(32.82177302400004, -109.73300058699999)"
030069,HAVASU REGIONAL MEDICAL CENTER,101 CIVIC CENTER LANE,LAKE HAVASU CITY,AZ,86403,MOHAVE,9288558185,Acute Care Hospitals,Proprietary,true,"101 CIVIC CENTER LANE
LAKE HAVASU CITY, AZ 86403
(34.479547085000036, -114.33848318099996)"
030071,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,APACHE,9287298000,Acute Care Hospitals,Government - Federal,true,"PO BOX 649
FORT DEFIANCE, AZ 86504
(35.74207799100003, -109.07080592099999)"
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,PO BOX 600,TUBA CITY,AZ,86045,COCONINO,9282832501,Acute Care Hospitals,Voluntary non-profit - Other,false,"PO BOX 600
TUBA CITY, AZ 86045
(36.12422991500006, -111.22062774299997)"
030074,SELLS INDIAN HEALTH SERVICE HOSPITAL,PO BOX 548,SELLS,AZ,85634,PIMA,5203837200,Acute Care Hospitals,Government - Federal,false,"PO BOX 548
SELLS, AZ 85634
(31.914562646000036, -111.86751650599996)"
030077,SAN CARLOS INDIAN HOSPITAL,223 CIBECUE CIRCLE ROAD,SAN CARLOS,AZ,85550,GILA,9284757347,Acute Care Hospitals,Government - Federal,false,"223 CIBECUE CIRCLE ROAD
SAN CARLOS, AZ 85550
"
030078,PHOENIX INDIAN MEDICAL CENTER,4212 NORTH 16TH STREET,PHOENIX,AZ,85016,MARICOPA,6022631200,Acute Care Hospitals,Government - Federal,false,"4212 NORTH 16TH STREET
PHOENIX, AZ 85016
(33.496591016000025, -112.04764306299995)"
030083,PARADISE VALLEY HOSPITAL,3929 EAST BELL ROAD,PHOENIX,AZ,85032,MARICOPA,6029235000,Acute Care Hospitals,Proprietary,true,"3929 EAST BELL ROAD
PHOENIX, AZ 85032
(33.64057323800006, -111.99805000599997)"
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,"US HWY 191, HOSPITAL ROAD",CHINLE,AZ,86503,APACHE,9286747001,Acute Care Hospitals,Government - Federal,false,"US HWY 191, HOSPITAL ROAD
CHINLE, AZ 86503
(36.105529011000044, -109.58117895699996)"
030085,NORTHWEST MEDICAL CENTER,6200 NORTH LA CHOLLA BOULEVARD,TUCSON,AZ,85741,PIMA,5207429000,Acute Care Hospitals,Proprietary,true,"6200 NORTH LA CHOLLA BOULEVARD
TUCSON, AZ 85741
(32.31963078100006, -111.01204821799996)"
030087,SCOTTSDALE HEALTHCARE-SHEA MEDICAL CENTER,9003 EAST SHEA BOULEVARD,SCOTTSDALE,AZ,85260,MARICOPA,4803233009,Acute Care Hospitals,Proprietary,true,"9003 EAST SHEA BOULEVARD
SCOTTSDALE, AZ 85260
"
030088,BANNER BAYWOOD MEDICAL CENTER,6644 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4803212000,Acute Care Hospitals,Voluntary non-profit - Private,false,"6644 EAST BAYWOOD AVENUE
MESA, AZ 85206
(33.41045795000008, -111.68797096999998)"
030089,BANNER THUNDERBIRD MEDICAL CENTER,5555 WEST THUNDERBIRD ROAD,GLENDALE,AZ,85306,MARICOPA,6025885555,Acute Care Hospitals,Government - Hospital District or Authority,true,"5555 WEST THUNDERBIRD ROAD
GLENDALE, AZ 85306
(33.610723377000056, -112.17962081299999)"
030092,JOHN C LINCOLN DEER VALLEY HOSPITAL,19829 NORTH 27TH AVENUE,PHOENIX,AZ,85027,MARICOPA,6238795574,Acute Care Hospitals,Voluntary non-profit - Private,true,"19829 NORTH 27TH AVENUE
PHOENIX, AZ 85027
(33.66557084000004, -112.117207469)"
030093,BANNER DEL E WEBB MEDICAL CENTER,14502 WEST MEEKER BOULEVARD,SUN CITY WEST,AZ,85375,MARICOPA,6232144000,Acute Care Hospitals,Voluntary non-profit - Private,true,"14502 WEST MEEKER BOULEVARD
SUN CITY WEST, AZ 85375
(33.65832529100004, -112.37201500299994)"
030094,ARROWHEAD HOSPITAL,18701 NORTH 67TH AVENUE,GLENDALE,AZ,85308,MARICOPA,6235611000,Acute Care Hospitals,Proprietary,true,"18701 NORTH 67TH AVENUE
GLENDALE, AZ 85308
(33.65416094500006, -112.20358712199999)"
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,2735 SILVER CREEK ROAD,BULLHEAD CITY,AZ,86442,MOHAVE,9287632273,Acute Care Hospitals,Proprietary,true,"2735 SILVER CREEK ROAD
BULLHEAD CITY, AZ 86442
(35.10982819100008, -114.55480779499999)"
030103,MAYO CLINIC HOSPITAL,5777 EAST MAYO BOULEVARD,PHOENIX,AZ,85054,MARICOPA,4803422000,Acute Care Hospitals,Voluntary non-profit - Private,true,"5777 EAST MAYO BOULEVARD
PHOENIX, AZ 85054
(33.66284454100003, -111.95445227099998)"
030105,BANNER HEART HOSPITAL,6750 EAST BAYWOOD AVENUE,MESA,AZ,85206,MARICOPA,4808545050,Acute Care Hospitals,Voluntary non-profit - Private,false,"6750 EAST BAYWOOD AVENUE
MESA, AZ 85206
(33.41046245600006, -111.68641534899996)"
030107,ARIZONA SPINE AND JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,4808324770,Acute Care Hospitals,Proprietary,false,"4620 EAST BASELINE ROAD
MESA, AZ 85206
(33.379257616000075, -111.73466027599994)"
030108,"SURGICAL HOSPITAL OF PHOENIX, THE",6501 NORTH 19TH AVENUE,PHOENIX,AZ,85015,MARICOPA,6027956020,Acute Care Hospitals,Proprietary,false,"6501 NORTH 19TH AVENUE
PHOENIX, AZ 85015
(33.53215043300003, -112.09959714599995)"
030110,WEST VALLEY HOSPITAL,13677 WEST MCDOWELL ROAD,GOODYEAR,AZ,85395,MARICOPA,6238821500,Acute Care Hospitals,Proprietary,true,"13677 WEST MCDOWELL ROAD
GOODYEAR, AZ 85395
"
030111,"UNIVERSITY OF ARIZONA MEDICAL CTR- SOUTH CAM, THE",2800 EAST AJO WAY,TUCSON,AZ,85713,PIMA,5202944471,Acute Care Hospitals,Voluntary non-profit - Private,false,"2800 EAST AJO WAY
TUCSON, AZ 85713
(32.17784658700003, -110.93074518099996)"
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALITY HOSP,2905 WEST WARNER ROAD,CHANDLER,AZ,85224,MARICOPA,4806039000,Acute Care Hospitals,Proprietary,false,"2905 WEST WARNER ROAD
CHANDLER, AZ 85224
(33.334802583000055, -111.89087051299998)"
030113,WHITERIVER PHS INDIAN HOSPITAL,200 WEST HOSPITAL DRIVE  (PO BOX 860),WHITERIVER,AZ,85941,NAVAJO,9283384911,Acute Care Hospitals,Government - Federal,false,"200 WEST HOSPITAL DRIVE (PO BOX 860)
WHITERIVER, AZ 85941
(33.821311825000066, -109.98086732299998)"
030114,ORO VALLEY HOSPITAL,1551 EAST TANGERINE ROAD,ORO VALLEY,AZ,85755,PIMA,5209013500,Acute Care Hospitals,Proprietary,true,"1551 EAST TANGERINE ROAD
ORO VALLEY, AZ 85755
"
030115,BANNER ESTRELLA MEDICAL CENTER,9201 WEST THOMAS ROAD,PHOENIX,AZ,85037,MARICOPA,6233274000,Acute Care Hospitals,Voluntary non-profit - Private,true,"9201 WEST THOMAS ROAD
PHOENIX, AZ 85037
(33.479662844000075, -112.25639850299996)"
030117,VALLEY VIEW MEDICAL CENTER,5330 SOUTH HIGHWAY 95,FORT MOHAVE,AZ,86426,MOHAVE,9287882273,Acute Care Hospitals,Proprietary,true,"5330 SOUTH HIGHWAY 95
FORT MOHAVE, AZ 86426
(35.002180872000054, -114.59796535899994)"
030118,YAVAPAI REGIONAL MEDICAL CENTER-EAST CAMPUS,7700 EAST FLORENTINE ROAD,PRESCOTT VALLEY,AZ,86314,YAVAPAI,9287715676,Acute Care Hospitals,Voluntary non-profit - Private,true,"7700 EAST FLORENTINE ROAD
PRESCOTT VALLEY, AZ 86314
(34.588348076000045, -112.33220827599996)"
030119,MERCY GILBERT MEDICAL CENTER,3555 SOUTH VAL VISTA DRIVE,GILBERT,AZ,85296,MARICOPA,4807288327,Acute Care Hospitals,Voluntary non-profit - Church,true,"3555 SOUTH VAL VISTA DRIVE
GILBERT, AZ 85296
(33.285886563000076, -111.75528291999996)"
030120,GILBERT HOSPITAL,5656 SOUTH POWER ROAD,GILBERT,AZ,85295,MARICOPA,4808403715,Acute Care Hospitals,Proprietary,true,"5656 SOUTH POWER ROAD
GILBERT, AZ 85295
(33.31369047600003, -111.68681292599996)"
030121,"MOUNTAIN VISTA MEDICAL CENTER, LP",1301 SOUTH CRISMON ROAD,MESA,AZ,85209,MARICOPA,4803586100,Acute Care Hospitals,Proprietary,true,"1301 SOUTH CRISMON ROAD
MESA, AZ 85209
(33.391080027000044, -111.61530807799994)"
030122,BANNER GATEWAY MEDICAL CENTER,1900 NORTH HIGLEY ROAD,GILBERT,AZ,85234,MARICOPA,4805432000,Acute Care Hospitals,Voluntary non-profit - Other,true,"1900 NORTH HIGLEY ROAD
GILBERT, AZ 85234
"
030123,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,7400 EAST THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,85255,MARICOPA,4803247004,Acute Care Hospitals,Proprietary,true,"7400 EAST THOMPSON PEAK PARKWAY
SCOTTSDALE, AZ 85255
(33.669828521000056, -111.92258015599998)"
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,6022226444,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"650 E. INDIAN SCHOOL ROAD
PHOENIX, AZ 85012
"
030130,BANNER IRONWOOD MEDICAL CENTER,37000 NORTH GANTZEL ROAD,SAN TAN VALLEY,AZ,85140,PINAL,4803944030,Acute Care Hospitals,Voluntary non-profit - Private,true,"37000 NORTH GANTZEL ROAD
SAN TAN VALLEY, AZ 85140
(33.21469151400004, -111.56347948299998)"
030131,OASIS HOSPITAL,750 NORTH 40TH STREET,PHOENIX,AZ,85008,MARICOPA,6027977703,Acute Care Hospitals,Voluntary non-profit - Private,false,"750 NORTH 40TH STREET
PHOENIX, AZ 85008
(33.45605160400004, -111.99526083899997)"
030132,"FLORENCE HOSPITAL AT ANTHEM, LLC",4545 NORTH HUNT HIGHWAY,FLORENCE,AZ,85132,PINAL,5208683333,Acute Care Hospitals,Proprietary,true,"4545 NORTH HUNT HIGHWAY
FLORENCE, AZ 85132
(33.073234281000055, -111.48679916399999)"
030134,BANNER GOLDFIELD MEDICAL CENTER,2050 WEST SOUTHERN AVENUE,APACHE JUNCTION,AZ,85120,PINAL,4807333300,Acute Care Hospitals,Voluntary non-profit - Other,true,"2050 WEST SOUTHERN AVENUE
APACHE JUNCTION, AZ 85120
"
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,PIMA,5206291821,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"3601 SOUTH SIXTH AVENUE
TUCSON, AZ 85723
(32.18135293900008, -110.96825746399998)"
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,9284454860,ACUTE CARE - VETERANS ADMINISTRATION,Government Federal,false,"500 HIGHWAY 89 NORTH
PRESCOTT, AZ 86313
(34.548600570000076, -112.47813750899996)"
031300,WICKENBURG COMMUNITY HOSPITAL,520 ROSE LANE,WICKENBURG,AZ,85390,MARICOPA,9286845421,Critical Access Hospitals,Voluntary non-profit - Private,true,"520 ROSE LANE
WICKENBURG, AZ 85390
(33.97807773400007, -112.73881050299997)"
031301,BENSON HOSPITAL,450 SOUTH OCOTILLO STREET,BENSON,AZ,85602,COCHISE,5205862261,Critical Access Hospitals,Government - Hospital District or Authority,true,"450 SOUTH OCOTILLO STREET
BENSON, AZ 85602
(31.96411924100005, -110.30718042099994)"
031302,NORTHERN COCHISE COMMUNITY HOSPITAL,901 WEST REX ALLEN DRIVE,WILLCOX,AZ,85643,COCHISE,5203843541,Critical Access Hospitals,Government - Hospital District or Authority,true,"901 WEST REX ALLEN DRIVE
WILLCOX, AZ 85643
(32.264268249000054, -109.83810120099997)"
031303,"DOUGLAS COMMUNITY HOSPITAL, INC",2174 WEST OAK AVENUE,DOUGLAS,AZ,85607,COCHISE,5203647931,Critical Access Hospitals,Voluntary non-profit - Private,false,"2174 WEST OAK AVENUE
DOUGLAS, AZ 85607
(31.36417828900005, -109.59450075899997)"
031304,PAGE HOSPITAL,501 NORTH NAVAJO DRIVE,PAGE,AZ,86040,COCONINO,9286452424,Critical Access Hospitals,Government - Hospital District or Authority,true,"501 NORTH NAVAJO DRIVE
PAGE, AZ 86040
(36.91701744200003, -111.46311930499996)"
031305,HOPI HEALTH CARE CENTER,"HIGHWAY 264, MILEPOST 388",POLACCA,AZ,86042,NAVAJO,9287376000,Critical Access Hospitals,Tribal,false,"HIGHWAY 264, MILEPOST 388
POLACCA, AZ 86042
(35.80741818400003, -110.41753603099994)"
031309,SAGE MEMORIAL HOSPITAL,STATE ROUTE 264 SOUTH 191 PO BOX 457,GANADO,AZ,86505,APACHE,9287554559,Critical Access Hospitals,Voluntary non-profit - Private,false,"STATE ROUTE 264 SOUTH 191 PO BOX 457
GANADO, AZ 86505
(35.657215689000054, -109.08917660499998)"
031311,LITTLE COLORADO MEDICAL CENTER,1501 NORTH WILLIAMSON AVENUE,WINSLOW,AZ,86047,NAVAJO,9282894691,Critical Access Hospitals,Voluntary non-profit - Private,true,"1501 NORTH WILLIAMSON AVENUE
WINSLOW, AZ 86047
(35.03553060200005, -110.69177622099994)"
031312,COPPER QUEEN COMMUNITY HOSPITAL,101 COLE AVENUE,BISBEE,AZ,85603,COCHISE,5204325383,Critical Access Hospitals,Voluntary non-profit - Private,true,"101 COLE AVENUE
BISBEE, AZ 85603
"
031313,CARONDELET HOLY CROSS HOSPITAL,1171 WEST TARGET RANGE ROAD,NOGALES,AZ,85621,SANTA CRUZ,5202853000,Critical Access Hospitals,Proprietary,true,"1171 WEST TARGET RANGE ROAD
NOGALES, AZ 85621
(31.341063516000077, -110.95918152899998)"
031314,COBRE VALLEY REGIONAL MEDICAL CENTER,5880 SOUTH HOSPITAL DRIVE,GLOBE,AZ,85501,GILA,9284253261,Critical Access Hospitals,Voluntary non-profit - Private,true,"5880 SOUTH HOSPITAL DRIVE
GLOBE, AZ 85501
(33.40719324100007, -110.82634669699996)"
031315,WHITE MOUNTAIN REGIONAL MEDICAL CENTER,118 SOUTH MOUNTAIN AVENUE,SPRINGERVILLE,AZ,85938,APACHE,9283334368,Critical Access Hospitals,Voluntary non-profit - Private,true,"118 SOUTH MOUNTAIN AVENUE
SPRINGERVILLE, AZ 85938
"
031317,LA PAZ REGIONAL HOSPITAL,1200 WEST MOHAVE ROAD,PARKER,AZ,85344,LA PAZ,9286699201,Critical Access Hospitals,Voluntary non-profit - Private,true,"1200 WEST MOHAVE ROAD
PARKER, AZ 85344
"
033302,PHOENIX CHILDREN'S HOSPITAL,1919 EAST THOMAS ROAD,PHOENIX,AZ,85016,MARICOPA,6029331000,Childrens,Voluntary non-profit - Private,true,"1919 EAST THOMAS ROAD
PHOENIX, AZ 85016
(33.48023363800007, -112.04170334399998)"
040001,SILOAM SPRINGS REGIONAL HOSPITAL,603 NORTH PROGRESS AVENUE,SILOAM SPRINGS,AR,72761,BENTON,4795244141,Acute Care Hospitals,Proprietary,true,"603 NORTH PROGRESS AVENUE
SILOAM SPRINGS, AR 72761
(36.18995440300006, -94.50968759599994)"
040002,JOHNSON REGIONAL MEDICAL CENTER,1100 EAST POPLAR STREET,CLARKSVILLE,AR,72830,JOHNSON,4797545454,Acute Care Hospitals,Voluntary non-profit - Private,true,"1100 EAST POPLAR STREET
CLARKSVILLE, AR 72830
(35.46439977400007, -93.44588866599997)"
040004,WASHINGTON REGIONAL MED CTR AT NORTH HILLS,3215 N NORTH HILLS BLVD,FAYETTEVILLE,AR,72703,WASHINGTON,4794635113,Acute Care Hospitals,Government - Local,true,"3215 N NORTH HILLS BLVD
FAYETTEVILLE, AR 72703
(36.11084882000006, -94.15791478999995)"
040007,ST VINCENT INFIRMARY MEDICAL CENTER,TWO ST VINCENT CIRCLE,LITTLE ROCK,AR,72205,PULASKI,5015523000,Acute Care Hospitals,Voluntary non-profit - Private,true,"TWO ST VINCENT CIRCLE
LITTLE ROCK, AR 72205
(34.75190411400007, -92.33741151599997)"
040010,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,4793388000,Acute Care Hospitals,Voluntary non-profit - Church,true,"2710 RIFE MEDICAL LANE
ROGERS, AR 72758
(36.311559154000065, -94.18375431699997)"
040011,CHAMBERS MEMORIAL HOSPITAL,719 DETROIT STREET,DANVILLE,AR,72833,YELL,4794952241,Acute Care Hospitals,Voluntary non-profit - Private,true,"719 DETROIT STREET
DANVILLE, AR 72833
(35.054949898000075, -93.38851771599997)"
040014,WHITE COUNTY MEDICAL CENTER,3214 EAST RACE AVENUE,SEARCY,AR,72143,WHITE,5012783100,Acute Care Hospitals,Voluntary non-profit - Private,true,"3214 EAST RACE AVENUE
SEARCY, AR 72143
(35.25044602300005, -91.69461538899998)"
040015,MENA REGIONAL HEALTH SYSTEM,311 NORTH MORROW STREET,MENA,AR,71953,POLK,4793946100,Acute Care Hospitals,Government - Local,true,"311 NORTH MORROW STREET
MENA, AR 71953
"
040016,UAMS MEDICAL CENTER,4301 WEST MARKHAM STREET MAIL SLOT 612,LITTLE ROCK,AR,72205,PULASKI,5016865000,Acute Care Hospitals,Government - State,true,"4301 WEST MARKHAM STREET MAIL SLOT 612
LITTLE ROCK, AR 72205
"
040017,NORTH ARKANSAS REGIONAL MEDICAL CENTER,620 NORTH MAIN STREET,HARRISON,AR,72601,BOONE,8704144000,Acute Care Hospitals,Voluntary non-profit - Private,true,"620 NORTH MAIN STREET
HARRISON, AR 72601
(36.23580825100004, -93.10718851199994)"
040018,SUMMIT MEDICAL CENTER,EAST MAIN AND SOUTH 20TH STREET,VAN BUREN,AR,72956,CRAWFORD,4794714300,Acute Care Hospitals,Proprietary,true,"EAST MAIN AND SOUTH 20TH STREET
VAN BUREN, AR 72956
(35.43652079900005, -94.33810810799997)"
040019,FORREST CITY MEDICAL CENTER,1601 NEWCASTLE ROAD,FORREST CITY,AR,72335,SAINT FRANCIS,8702610000,Acute Care Hospitals,Proprietary,true,"1601 NEWCASTLE ROAD
FORREST CITY, AR 72335
(35.03948829600006, -90.77183719699997)"
040020,ST BERNARDS MEDICAL CENTER,225 E JACKSON,JONESBORO,AR,72401,CRAIGHEAD,8709724100,Acute Care Hospitals,Voluntary non-profit - Private,true,"225 E JACKSON
JONESBORO, AR 72401
(35.83743874800007, -90.70278663899995)"
040022,NORTHWEST MEDICAL CENTER-SPRINGDALE,609 WEST MAPLE AVENUE,SPRINGDALE,AR,72764,WASHINGTON,4797515711,Acute Care Hospitals,Proprietary,true,"609 WEST MAPLE AVENUE
SPRINGDALE, AR 72764
(36.18136270600007, -94.13665058099997)"
040026,ST JOSEPHS MERCY HEALTH CENTER INC,300 WERNER STREET,HOT SPRINGS,AR,71903,GARLAND,5016221000,Acute Care Hospitals,Voluntary non-profit - Church,true,"300 WERNER STREET
HOT SPRINGS, AR 71903
(34.46605822200007, -93.06620982399994)"
040027,BAXTER REGIONAL MEDICAL CENTER,624 HOSPITAL DRIVE,MOUNTAIN HOME,AR,72653,BAXTER,8705081000,Acute Care Hospitals,Voluntary non-profit - Private,true,"624 HOSPITAL DRIVE
MOUNTAIN HOME, AR 72653
(36.342963317000056, -92.39518057199996)"
