i,s,c,id
Health Choice Insurance Co.,AZ,Coconino,"Coconino, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Coconino,"Coconino, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Gila,"Gila, AZ"
Health Choice Insurance Co.,AZ,Gila,"Gila, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Graham,"Graham, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Greenlee,"Greenlee, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,La Paz,"La Paz, AZ"
"Humana Health Plan, Inc.",AZ,Maricopa,"Maricopa, AZ"
Health Choice Insurance Co.,AZ,Maricopa,"Maricopa, AZ"
"Phoenix Health Plans, Inc.",AZ,Maricopa,"Maricopa, AZ"
"Cigna HealthCare of Arizona, Inc",AZ,Maricopa,"Maricopa, AZ"
Health Choice Insurance Co.,AZ,Mohave,"Mohave, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Mohave,"Mohave, AZ"
Health Choice Insurance Co.,AZ,Navajo,"Navajo, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Navajo,"Navajo, AZ"
"Humana Health Plan, Inc.",AZ,Pima,"Pima, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Pima,"Pima, AZ"
Health Choice Insurance Co.,AZ,Pima,"Pima, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Santa Cruz,"Santa Cruz, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Yavapai,"Yavapai, AZ"
"Blue Cross and Blue Shield of Arizona, Inc.",AZ,Yuma,"Yuma, AZ"
Aetna Health Inc. (a PA corp.),DE,Kent,"Kent, DE"
Highmark BCBSD Inc.,DE,Kent,"Kent, DE"
Aetna Life Insurance Company,DE,Kent,"Kent, DE"
Aetna Life Insurance Company,DE,New Castle,"New Castle, DE"
Highmark BCBSD Inc.,DE,New Castle,"New Castle, DE"
Aetna Health Inc. (a PA corp.),DE,New Castle,"New Castle, DE"
Highmark BCBSD Inc.,DE,Sussex,"Sussex, DE"
Aetna Life Insurance Company,DE,Sussex,"Sussex, DE"
Aetna Health Inc. (a PA corp.),DE,Sussex,"Sussex, DE"
"Health Options, Inc.",FL,Alachua,"Alachua, FL"
Blue Cross and Blue Shield of Florida,FL,Alachua,"Alachua, FL"
"Health Options, Inc.",FL,Baker,"Baker, FL"
Blue Cross and Blue Shield of Florida,FL,Baker,"Baker, FL"
"Health Options, Inc.",FL,Bay,"Bay, FL"
Blue Cross and Blue Shield of Florida,FL,Bay,"Bay, FL"
Blue Cross and Blue Shield of Florida,FL,Bradford,"Bradford, FL"
"Health Options, Inc.",FL,Bradford,"Bradford, FL"
Blue Cross and Blue Shield of Florida,FL,Brevard,"Brevard, FL"
"Health Options, Inc.",FL,Brevard,"Brevard, FL"
"Florida Health Care Plan, Inc.",FL,Brevard,"Brevard, FL"
"Health First Health Plans, Inc.",FL,Brevard,"Brevard, FL"
Celtic Insurance Company,FL,Broward,"Broward, FL"
Blue Cross and Blue Shield of Florida,FL,Broward,"Broward, FL"
"Molina Healthcare of Florida, Inc",FL,Broward,"Broward, FL"
"Humana Medical Plan, Inc.",FL,Broward,"Broward, FL"
"Health Options, Inc.",FL,Broward,"Broward, FL"
Blue Cross and Blue Shield of Florida,FL,Calhoun,"Calhoun, FL"
Blue Cross and Blue Shield of Florida,FL,Charlotte,"Charlotte, FL"
"Health Options, Inc.",FL,Charlotte,"Charlotte, FL"
"Humana Medical Plan, Inc.",FL,Charlotte,"Charlotte, FL"
Blue Cross and Blue Shield of Florida,FL,Citrus,"Citrus, FL"
"Health Options, Inc.",FL,Citrus,"Citrus, FL"
"Health Options, Inc.",FL,Clay,"Clay, FL"
Blue Cross and Blue Shield of Florida,FL,Clay,"Clay, FL"
Celtic Insurance Company,FL,Clay,"Clay, FL"
Blue Cross and Blue Shield of Florida,FL,Collier,"Collier, FL"
"Health Options, Inc.",FL,Collier,"Collier, FL"
"Health Options, Inc.",FL,Columbia,"Columbia, FL"
Blue Cross and Blue Shield of Florida,FL,Columbia,"Columbia, FL"
"Health Options, Inc.",FL,DeSoto,"DeSoto, FL"
Blue Cross and Blue Shield of Florida,FL,DeSoto,"DeSoto, FL"
Blue Cross and Blue Shield of Florida,FL,Dixie,"Dixie, FL"
"Health Options, Inc.",FL,Dixie,"Dixie, FL"
"Health Options, Inc.",FL,Duval,"Duval, FL"
Celtic Insurance Company,FL,Duval,"Duval, FL"
Blue Cross and Blue Shield of Florida,FL,Duval,"Duval, FL"
Blue Cross and Blue Shield of Florida,FL,Escambia,"Escambia, FL"
"Health Options, Inc.",FL,Escambia,"Escambia, FL"
Blue Cross and Blue Shield of Florida,FL,Flagler,"Flagler, FL"
"Health First Health Plans, Inc.",FL,Flagler,"Flagler, FL"
"Florida Health Care Plan, Inc.",FL,Flagler,"Flagler, FL"
"Health Options, Inc.",FL,Flagler,"Flagler, FL"
Blue Cross and Blue Shield of Florida,FL,Franklin,"Franklin, FL"
Blue Cross and Blue Shield of Florida,FL,Gadsden,"Gadsden, FL"
Blue Cross and Blue Shield of Florida,FL,Gilchrist,"Gilchrist, FL"
"Health Options, Inc.",FL,Gilchrist,"Gilchrist, FL"
Blue Cross and Blue Shield of Florida,FL,Glades,"Glades, FL"
Blue Cross and Blue Shield of Florida,FL,Gulf,"Gulf, FL"
Blue Cross and Blue Shield of Florida,FL,Hamilton,"Hamilton, FL"
Blue Cross and Blue Shield of Florida,FL,Hardee,"Hardee, FL"
Blue Cross and Blue Shield of Florida,FL,Hendry,"Hendry, FL"
"Health Options, Inc.",FL,Hendry,"Hendry, FL"
"Health Options, Inc.",FL,Hernando,"Hernando, FL"
Blue Cross and Blue Shield of Florida,FL,Hernando,"Hernando, FL"
Blue Cross and Blue Shield of Florida,FL,Highlands,"Highlands, FL"
"Humana Medical Plan, Inc.",FL,Hillsborough,"Hillsborough, FL"
Celtic Insurance Company,FL,Hillsborough,"Hillsborough, FL"
Blue Cross and Blue Shield of Florida,FL,Hillsborough,"Hillsborough, FL"
"Health Options, Inc.",FL,Hillsborough,"Hillsborough, FL"
Blue Cross and Blue Shield of Florida,FL,Holmes,"Holmes, FL"
"Health First Health Plans, Inc.",FL,Indian River,"Indian River, FL"
Blue Cross and Blue Shield of Florida,FL,Indian River,"Indian River, FL"
Blue Cross and Blue Shield of Florida,FL,Jackson,"Jackson, FL"
Blue Cross and Blue Shield of Florida,FL,Jefferson,"Jefferson, FL"
Blue Cross and Blue Shield of Florida,FL,Lafayette,"Lafayette, FL"
Blue Cross and Blue Shield of Florida,FL,Lake,"Lake, FL"
"Humana Medical Plan, Inc.",FL,Lake,"Lake, FL"
"Health Options, Inc.",FL,Lake,"Lake, FL"
Blue Cross and Blue Shield of Florida,FL,Lee,"Lee, FL"
"Health Options, Inc.",FL,Lee,"Lee, FL"
Blue Cross and Blue Shield of Florida,FL,Leon,"Leon, FL"
Blue Cross and Blue Shield of Florida,FL,Levy,"Levy, FL"
"Health Options, Inc.",FL,Levy,"Levy, FL"
Blue Cross and Blue Shield of Florida,FL,Liberty,"Liberty, FL"
Blue Cross and Blue Shield of Florida,FL,Madison,"Madison, FL"
Blue Cross and Blue Shield of Florida,FL,Manatee,"Manatee, FL"
"Health Options, Inc.",FL,Manatee,"Manatee, FL"
Blue Cross and Blue Shield of Florida,FL,Marion,"Marion, FL"
"Health Options, Inc.",FL,Marion,"Marion, FL"
"Health Options, Inc.",FL,Martin,"Martin, FL"
Blue Cross and Blue Shield of Florida,FL,Martin,"Martin, FL"
Blue Cross and Blue Shield of Florida,FL,Miami-Dade,"Miami-Dade, FL"
"Health Options, Inc.",FL,Miami-Dade,"Miami-Dade, FL"
Celtic Insurance Company,FL,Miami-Dade,"Miami-Dade, FL"
"Humana Medical Plan, Inc.",FL,Miami-Dade,"Miami-Dade, FL"
"Molina Healthcare of Florida, Inc",FL,Miami-Dade,"Miami-Dade, FL"
Blue Cross and Blue Shield of Florida,FL,Monroe,"Monroe, FL"
Blue Cross and Blue Shield of Florida,FL,Nassau,"Nassau, FL"
"Health Options, Inc.",FL,Nassau,"Nassau, FL"
Blue Cross and Blue Shield of Florida,FL,Okaloosa,"Okaloosa, FL"
"Health Options, Inc.",FL,Okaloosa,"Okaloosa, FL"
Blue Cross and Blue Shield of Florida,FL,Okeechobee,"Okeechobee, FL"
"Health Options, Inc.",FL,Okeechobee,"Okeechobee, FL"
Blue Cross and Blue Shield of Florida,FL,Orange,"Orange, FL"
"Health Options, Inc.",FL,Orange,"Orange, FL"
"Humana Medical Plan, Inc.",FL,Orange,"Orange, FL"
"Humana Medical Plan, Inc.",FL,Osceola,"Osceola, FL"
Blue Cross and Blue Shield of Florida,FL,Osceola,"Osceola, FL"
"Health Options, Inc.",FL,Osceola,"Osceola, FL"
"Molina Healthcare of Florida, Inc",FL,Palm Beach,"Palm Beach, FL"
Blue Cross and Blue Shield of Florida,FL,Palm Beach,"Palm Beach, FL"
"Health Options, Inc.",FL,Palm Beach,"Palm Beach, FL"
"Humana Medical Plan, Inc.",FL,Palm Beach,"Palm Beach, FL"
Celtic Insurance Company,FL,Palm Beach,"Palm Beach, FL"
Blue Cross and Blue Shield of Florida,FL,Pasco,"Pasco, FL"
Celtic Insurance Company,FL,Pasco,"Pasco, FL"
"Health Options, Inc.",FL,Pasco,"Pasco, FL"
"Humana Medical Plan, Inc.",FL,Pasco,"Pasco, FL"
Blue Cross and Blue Shield of Florida,FL,Pinellas,"Pinellas, FL"
"Health Options, Inc.",FL,Pinellas,"Pinellas, FL"
Celtic Insurance Company,FL,Pinellas,"Pinellas, FL"
"Humana Medical Plan, Inc.",FL,Pinellas,"Pinellas, FL"
Celtic Insurance Company,FL,Polk,"Polk, FL"
"Health Options, Inc.",FL,Polk,"Polk, FL"
"Humana Medical Plan, Inc.",FL,Polk,"Polk, FL"
Blue Cross and Blue Shield of Florida,FL,Polk,"Polk, FL"
Blue Cross and Blue Shield of Florida,FL,Putnam,"Putnam, FL"
"Health Options, Inc.",FL,Santa Rosa,"Santa Rosa, FL"
Blue Cross and Blue Shield of Florida,FL,Santa Rosa,"Santa Rosa, FL"
"Health Options, Inc.",FL,Sarasota,"Sarasota, FL"
Blue Cross and Blue Shield of Florida,FL,Sarasota,"Sarasota, FL"
"Humana Medical Plan, Inc.",FL,Seminole,"Seminole, FL"
"Florida Health Care Plan, Inc.",FL,Seminole,"Seminole, FL"
"Health Options, Inc.",FL,Seminole,"Seminole, FL"
Blue Cross and Blue Shield of Florida,FL,Seminole,"Seminole, FL"
Blue Cross and Blue Shield of Florida,FL,St. Johns,"St. Johns, FL"
"Health Options, Inc.",FL,St. Johns,"St. Johns, FL"
"Health Options, Inc.",FL,St. Lucie,"St. Lucie, FL"
Blue Cross and Blue Shield of Florida,FL,St. Lucie,"St. Lucie, FL"
"Health Options, Inc.",FL,Sumter,"Sumter, FL"
Blue Cross and Blue Shield of Florida,FL,Sumter,"Sumter, FL"
"Health Options, Inc.",FL,Suwannee,"Suwannee, FL"
Blue Cross and Blue Shield of Florida,FL,Suwannee,"Suwannee, FL"
Blue Cross and Blue Shield of Florida,FL,Taylor,"Taylor, FL"
Blue Cross and Blue Shield of Florida,FL,Union,"Union, FL"
"Health Options, Inc.",FL,Volusia,"Volusia, FL"
"Florida Health Care Plan, Inc.",FL,Volusia,"Volusia, FL"
"Health First Health Plans, Inc.",FL,Volusia,"Volusia, FL"
Blue Cross and Blue Shield of Florida,FL,Volusia,"Volusia, FL"
"Humana Medical Plan, Inc.",FL,Volusia,"Volusia, FL"
Blue Cross and Blue Shield of Florida,FL,Wakulla,"Wakulla, FL"
Blue Cross and Blue Shield of Florida,FL,Walton,"Walton, FL"
"Health Options, Inc.",FL,Walton,"Walton, FL"
Blue Cross and Blue Shield of Florida,FL,Washington,"Washington, FL"
"Humana Employers Health Plan of Georgia, Inc.",GA,Appling,"Appling, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Appling,"Appling, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Atkinson,"Atkinson, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Bacon,"Bacon, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Baker,"Baker, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Baldwin,"Baldwin, GA"
Alliant Health Plans,GA,Banks,"Banks, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Banks,"Banks, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Banks,"Banks, GA"
Cigna Health and Life Insurance Company,GA,Barrow,"Barrow, GA"
Ambetter of Peach State Inc.,GA,Barrow,"Barrow, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Barrow,"Barrow, GA"
Kaiser Foundation Health Plan of Georgia,GA,Barrow,"Barrow, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Barrow,"Barrow, GA"
Alliant Health Plans,GA,Barrow,"Barrow, GA"
Cigna Health and Life Insurance Company,GA,Bartow,"Bartow, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Bartow,"Bartow, GA"
Alliant Health Plans,GA,Bartow,"Bartow, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Bartow,"Bartow, GA"
Kaiser Foundation Health Plan of Georgia,GA,Bartow,"Bartow, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Ben Hill,"Ben Hill, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Berrien,"Berrien, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Bibb,"Bibb, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Bibb,"Bibb, GA"
Cigna Health and Life Insurance Company,GA,Bibb,"Bibb, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Bleckley,"Bleckley, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Bleckley,"Bleckley, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Brantley,"Brantley, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Brantley,"Brantley, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Brooks,"Brooks, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Bryan,"Bryan, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Bryan,"Bryan, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Bulloch,"Bulloch, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Bulloch,"Bulloch, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Burke,"Burke, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Burke,"Burke, GA"
Kaiser Foundation Health Plan of Georgia,GA,Butts,"Butts, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Butts,"Butts, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Butts,"Butts, GA"
Ambetter of Peach State Inc.,GA,Butts,"Butts, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Calhoun,"Calhoun, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Camden,"Camden, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Camden,"Camden, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Candler,"Candler, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Candler,"Candler, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Carroll,"Carroll, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Carroll,"Carroll, GA"
Kaiser Foundation Health Plan of Georgia,GA,Carroll,"Carroll, GA"
Alliant Health Plans,GA,Carroll,"Carroll, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Catoosa,"Catoosa, GA"
Alliant Health Plans,GA,Catoosa,"Catoosa, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Charlton,"Charlton, GA"
Ambetter of Peach State Inc.,GA,Chatham,"Chatham, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Chatham,"Chatham, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Chatham,"Chatham, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Chattahoochee,"Chattahoochee, GA"
Ambetter of Peach State Inc.,GA,Chattahoochee,"Chattahoochee, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Chattahoochee,"Chattahoochee, GA"
Alliant Health Plans,GA,Chattooga,"Chattooga, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Chattooga,"Chattooga, GA"
Cigna Health and Life Insurance Company,GA,Chattooga,"Chattooga, GA"
Alliant Health Plans,GA,Cherokee,"Cherokee, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Cherokee,"Cherokee, GA"
Harken Health Insurance Company,GA,Cherokee,"Cherokee, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Cherokee,"Cherokee, GA"
Kaiser Foundation Health Plan of Georgia,GA,Cherokee,"Cherokee, GA"
Ambetter of Peach State Inc.,GA,Cherokee,"Cherokee, GA"
Ambetter of Peach State Inc.,GA,Clarke,"Clarke, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Clarke,"Clarke, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Clarke,"Clarke, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Clay,"Clay, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Clayton,"Clayton, GA"
Ambetter of Peach State Inc.,GA,Clayton,"Clayton, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Clayton,"Clayton, GA"
Kaiser Foundation Health Plan of Georgia,GA,Clayton,"Clayton, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Clinch,"Clinch, GA"
Kaiser Foundation Health Plan of Georgia,GA,Cobb,"Cobb, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Cobb,"Cobb, GA"
Harken Health Insurance Company,GA,Cobb,"Cobb, GA"
Cigna Health and Life Insurance Company,GA,Cobb,"Cobb, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Cobb,"Cobb, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Coffee,"Coffee, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Coffee,"Coffee, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Colquitt,"Colquitt, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Columbia,"Columbia, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Columbia,"Columbia, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Cook,"Cook, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Coweta,"Coweta, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Coweta,"Coweta, GA"
Kaiser Foundation Health Plan of Georgia,GA,Coweta,"Coweta, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Crawford,"Crawford, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Crawford,"Crawford, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Crisp,"Crisp, GA"
Alliant Health Plans,GA,Dade,"Dade, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Dade,"Dade, GA"
Kaiser Foundation Health Plan of Georgia,GA,Dawson,"Dawson, GA"
Alliant Health Plans,GA,Dawson,"Dawson, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Dawson,"Dawson, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Dawson,"Dawson, GA"
Kaiser Foundation Health Plan of Georgia,GA,DeKalb,"DeKalb, GA"
Ambetter of Peach State Inc.,GA,DeKalb,"DeKalb, GA"
Cigna Health and Life Insurance Company,GA,DeKalb,"DeKalb, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,DeKalb,"DeKalb, GA"
Harken Health Insurance Company,GA,DeKalb,"DeKalb, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,DeKalb,"DeKalb, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Decatur,"Decatur, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Dodge,"Dodge, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Dooly,"Dooly, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Dougherty,"Dougherty, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Douglas,"Douglas, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Douglas,"Douglas, GA"
Kaiser Foundation Health Plan of Georgia,GA,Douglas,"Douglas, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Early,"Early, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Echols,"Echols, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Effingham,"Effingham, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Effingham,"Effingham, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Elbert,"Elbert, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Elbert,"Elbert, GA"
Ambetter of Peach State Inc.,GA,Elbert,"Elbert, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Emanuel,"Emanuel, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Emanuel,"Emanuel, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Evans,"Evans, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Evans,"Evans, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Fannin,"Fannin, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Fannin,"Fannin, GA"
Alliant Health Plans,GA,Fannin,"Fannin, GA"
Ambetter of Peach State Inc.,GA,Fayette,"Fayette, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Fayette,"Fayette, GA"
Kaiser Foundation Health Plan of Georgia,GA,Fayette,"Fayette, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Fayette,"Fayette, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Floyd,"Floyd, GA"
Alliant Health Plans,GA,Floyd,"Floyd, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Floyd,"Floyd, GA"
Cigna Health and Life Insurance Company,GA,Floyd,"Floyd, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Forsyth,"Forsyth, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Forsyth,"Forsyth, GA"
Alliant Health Plans,GA,Forsyth,"Forsyth, GA"
Ambetter of Peach State Inc.,GA,Forsyth,"Forsyth, GA"
Harken Health Insurance Company,GA,Forsyth,"Forsyth, GA"
Kaiser Foundation Health Plan of Georgia,GA,Forsyth,"Forsyth, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Franklin,"Franklin, GA"
Alliant Health Plans,GA,Franklin,"Franklin, GA"
"Blue Cross Blue Shield Healthcare Plan of Georgia, Inc.",GA,Fulton,"Fulton, GA"
Ambetter of Peach State Inc.,GA,Fulton,"Fulton, GA"
"Humana Employers Health Plan of Georgia, Inc.",GA,Fulton,"Fulton, GA"
